new_id,title,rating
f857bc39,Kill Bill: Vol. 1 (2003),3.5
f857bc39,Radio (2003),4.0
f857bc39,Scary Movie 3 (2003),2.5
f857bc39,"Matrix Revolutions, The (2003)",1.5
f857bc39,Elf (2003),3.0
f857bc39,Love Actually (2003),5.0
f857bc39,Master and Commander: The Far Side of the World (2003),0.5
f857bc39,Gothika (2003),3.5
f857bc39,Bad Santa (2003),0.5
f857bc39,"Haunted Mansion, The (2003)",2.5
f857bc39,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",3.0
f857bc39,Kindergarten Cop (1990),3.0
f857bc39,Battle Royale (Batoru rowaiaru) (2000),2.5
f857bc39,Little Women (1949),3.5
f857bc39,Beauty and the Beast (La belle et la bête) (1946),3.5
f857bc39,"Birth of a Nation, The (1915)",2.0
f857bc39,Jezebel (1938),4.0
f857bc39,42nd Street (1933),3.5
f857bc39,Adam's Rib (1949),5.0
f857bc39,Something's Gotta Give (2003),3.0
f857bc39,"Lord of the Rings: The Return of the King, The (2003)",2.0
f857bc39,Mona Lisa Smile (2003),3.0
f857bc39,Paycheck (2003),2.0
f857bc39,Peter Pan (2003),3.0
f857bc39,Along Came Polly (2004),4.0
f857bc39,To Have and Have Not (1944),2.5
f857bc39,Reefer Madness (a.k.a. Tell Your Children) (1938),2.5
f857bc39,"Strada, La (1954)",3.5
f857bc39,Intolerance: Love's Struggle Throughout the Ages (1916),3.5
f857bc39,Miracle (2004),3.0
f857bc39,50 First Dates (2004),4.0
f857bc39,"Thief of Bagdad, The (1924)",3.5
f857bc39,Eternal Sunshine of the Spotless Mind (2004),4.0
f857bc39,Jersey Girl (2004),4.0
f857bc39,Scooby-Doo 2: Monsters Unleashed (2004),2.0
f857bc39,Ella Enchanted (2004),4.0
f857bc39,"Whole Ten Yards, The (2004)",2.0
f857bc39,Kill Bill: Vol. 2 (2004),3.0
f857bc39,13 Going on 30 (2004),3.0
f857bc39,Man on Fire (2004),3.0
f857bc39,Mean Girls (2004),5.0
f857bc39,Van Helsing (2004),3.0
f857bc39,"Postman Always Rings Twice, The (1946)",3.0
f857bc39,Shrek 2 (2004),4.0
f857bc39,Harry Potter and the Prisoner of Azkaban (2004),3.5
f857bc39,"Stepford Wives, The (2004)",2.5
f857bc39,Napoleon Dynamite (2004),2.0
f857bc39,Super Size Me (2004),4.5
f857bc39,Freaks (1932),3.0
f857bc39,"Terminal, The (2004)",3.0
f857bc39,"Notebook, The (2004)",3.5
f857bc39,Angels with Dirty Faces (1938),4.0
f857bc39,Our Hospitality (1923),3.0
f857bc39,Spider-Man 2 (2004),3.0
f857bc39,"Bourne Supremacy, The (2004)",4.0
f857bc39,Catwoman (2004),1.5
f857bc39,"Bachelor and the Bobby-Soxer, The (1947)",4.0
f857bc39,"Snake Pit, The (1948)",4.0
f857bc39,"Village, The (2004)",4.0
f857bc39,Collateral (2004),4.0
f857bc39,Harold and Kumar Go to White Castle (2004),2.0
f857bc39,"Princess Diaries 2: Royal Engagement, The (2004)",3.5
f857bc39,Cellular (2004),3.0
f857bc39,Shark Tale (2004),3.0
f857bc39,"Grudge, The (2004)",2.5
f857bc39,Alfie (2004),2.0
f857bc39,"Incredibles, The (2004)",4.0
f857bc39,"Polar Express, The (2004)",3.0
f857bc39,Bridget Jones: The Edge of Reason (2004),3.5
f857bc39,Finding Neverland (2004),4.0
f857bc39,National Treasure (2004),4.0
f857bc39,Ocean's Twelve (2004),3.5
f857bc39,"Invisible Man Returns, The (1940)",2.5
f857bc39,"Hunchback of Notre Dame, The (1923)",3.0
f857bc39,Sherlock Jr. (1924),2.0
f857bc39,"Andalusian Dog, An (Chien andalou, Un) (1929)",4.0
f857bc39,Gold Diggers of 1933 (1933),3.5
f857bc39,Mr. Deeds Goes to Town (1936),3.5
f857bc39,Wuthering Heights (1939),3.5
f857bc39,Mr. Skeffington (1944),5.0
f857bc39,Easter Parade (1948),3.0
f857bc39,Lemony Snicket's A Series of Unfortunate Events (2004),3.0
f857bc39,Ju-on: The Grudge (2002),3.0
f857bc39,Old Boy (2003),4.0
f857bc39,Spanglish (2004),3.0
f857bc39,Million Dollar Baby (2004),5.0
f857bc39,Hotel Rwanda (2004),4.0
f857bc39,Charlie and the Chocolate Factory (2005),2.5
f857bc39,"Phantom of the Opera, The (2004)",3.5
f857bc39,Meet the Fockers (2004),3.0
f857bc39,Gold Diggers of 1935 (1935),3.5
f857bc39,"Wedding Date, The (2005)",2.5
f857bc39,Hitch (2005),2.5
f857bc39,Constantine (2005),2.5
f857bc39,"Pacifier, The (2005)",3.0
f857bc39,Miss Congeniality 2: Armed and Fabulous (2005),2.5
f857bc39,Crash (2004),4.0
f857bc39,Star Wars: Episode III - Revenge of the Sith (2005),3.0
f857bc39,Monster-in-Law (2005),3.0
f857bc39,Madagascar (2005),3.5
f857bc39,"Sisterhood of the Traveling Pants, The (2005)",3.0
f857bc39,Mr. & Mrs. Smith (2005),3.0
f857bc39,Batman Begins (2005),4.0
f857bc39,Bewitched (2005),3.0
f857bc39,War of the Worlds (2005),3.0
f857bc39,Fantastic Four (2005),2.5
f857bc39,Wedding Crashers (2005),3.0
f857bc39,Must Love Dogs (2005),2.5
f857bc39,"40-Year-Old Virgin, The (2005)",1.5
f857bc39,Red Eye (2005),4.0
f857bc39,"Brothers Grimm, The (2005)",3.0
f857bc39,Lord of War (2005),2.5
f857bc39,Flightplan (2005),2.5
f857bc39,Corpse Bride (2005),2.5
f857bc39,Wallace & Gromit in The Curse of the Were-Rabbit (2005),3.0
f857bc39,Brokeback Mountain (2005),3.0
f857bc39,Prime (2005),3.0
f857bc39,Pride & Prejudice (2005),4.0
f857bc39,Harry Potter and the Goblet of Fire (2005),3.5
f857bc39,Walk the Line (2005),5.0
f857bc39,Rent (2005),2.5
f857bc39,Match Point (2005),4.0
f857bc39,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",3.0
f857bc39,King Kong (2005),2.5
f857bc39,Memoirs of a Geisha (2005),3.5
f857bc39,"Family Stone, The (2005)",2.0
f857bc39,"Producers, The (2005)",4.0
f857bc39,Fun with Dick and Jane (2005),2.5
f857bc39,Casanova (2005),3.5
f857bc39,Nanny McPhee (2005),4.0
f857bc39,16 Blocks (2006),3.0
f857bc39,Ice Age 2: The Meltdown (2006),2.5
f857bc39,V for Vendetta (2006),5.0
f857bc39,She's the Man (2006),5.0
f857bc39,Thank You for Smoking (2006),4.0
f857bc39,Inside Man (2006),5.0
f857bc39,Scary Movie 4 (2006),1.5
f857bc39,Silent Hill (2006),1.0
f857bc39,Mission: Impossible III (2006),3.5
f857bc39,Over the Hedge (2006),2.5
f857bc39,"Da Vinci Code, The (2006)",3.5
f857bc39,X-Men: The Last Stand (2006),4.0
f857bc39,"Break-Up, The (2006)",2.0
f857bc39,Cars (2006),3.0
f857bc39,Click (2006),2.5
f857bc39,"Devil Wears Prada, The (2006)",3.5
f857bc39,Pirates of the Caribbean: Dead Man's Chest (2006),3.0
f857bc39,My Super Ex-Girlfriend (2006),2.5
f857bc39,Marie Antoinette (2006),3.5
f857bc39,"Inconvenient Truth, An (2006)",4.0
f857bc39,Little Miss Sunshine (2006),4.5
f857bc39,Monster House (2006),3.0
f857bc39,Snakes on a Plane (2006),0.5
f857bc39,Talladega Nights: The Ballad of Ricky Bobby (2006),2.5
f857bc39,Night at the Museum (2006),4.0
f857bc39,World Trade Center (2006),3.0
f857bc39,Accepted (2006),4.0
f857bc39,The Queen (2006),4.0
f857bc39,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",4.0
f857bc39,"Guardian, The (2006)",3.0
f857bc39,"Departed, The (2006)",4.0
f857bc39,Man of the Year (2006),2.0
f857bc39,"Prestige, The (2006)",4.5
f857bc39,Déjà Vu (Deja Vu) (2006),3.0
f857bc39,"Holiday, The (2006)",3.5
f857bc39,The Great Train Robbery (1903),4.0
f857bc39,Blood Diamond (2006),4.0
f857bc39,Eragon (2006),1.0
f857bc39,Waitress (2007),4.0
f857bc39,Ratatouille (2007),4.0
f857bc39,Music and Lyrics (2007),3.0
f857bc39,"Number 23, The (2007)",2.0
f857bc39,300 (2007),2.0
f857bc39,Premonition (2007),3.5
f857bc39,TMNT (Teenage Mutant Ninja Turtles) (2007),2.5
f857bc39,Blades of Glory (2007),2.0
f857bc39,Grindhouse (2007),2.5
f857bc39,Disturbia (2007),2.5
f857bc39,Fracture (2007),3.5
f857bc39,Mr. Bean's Holiday (2007),3.0
f857bc39,Spider-Man 3 (2007),1.0
f857bc39,Knocked Up (2007),3.5
f857bc39,Shrek the Third (2007),2.5
f857bc39,Pirates of the Caribbean: At World's End (2007),4.5
f857bc39,Mr. Brooks (2007),4.0
f857bc39,Ocean's Thirteen (2007),3.0
f857bc39,Fantastic Four: Rise of the Silver Surfer (2007),3.0
f857bc39,Evan Almighty (2007),3.0
f857bc39,Harry Potter and the Order of the Phoenix (2007),5.0
f857bc39,Across the Universe (2007),3.0
f857bc39,"Simpsons Movie, The (2007)",3.0
f857bc39,No Reservations (2007),3.0
f857bc39,"Bourne Ultimatum, The (2007)",4.0
f857bc39,Atonement (2007),3.5
f857bc39,Michael Clayton (2007),2.5
f857bc39,Gone Baby Gone (2007),3.5
f857bc39,American Gangster (2007),4.0
f857bc39,August Rush (2007),4.0
f857bc39,Enchanted (2007),4.0
f857bc39,"Golden Compass, The (2007)",3.5
f857bc39,Alvin and the Chipmunks (2007),2.0
f857bc39,Futurama: Bender's Big Score (2007),3.5
f857bc39,"Orphanage, The (Orfanato, El) (2007)",4.0
f857bc39,Juno (2007),4.5
f857bc39,"Bucket List, The (2007)",4.0
f857bc39,Sweeney Todd: The Demon Barber of Fleet Street (2007),3.5
f857bc39,National Treasure: Book of Secrets (2007),4.0
f857bc39,Charlie Wilson's War (2007),4.5
f857bc39,P.S. I Love You (2007),5.0
f857bc39,27 Dresses (2008),3.5
f857bc39,Jumper (2008),3.0
f857bc39,"Definitely, Maybe (2008)",3.5
f857bc39,"Other Boleyn Girl, The (2008)",4.0
f857bc39,"Bank Job, The (2008)",2.0
f857bc39,Penelope (2006),4.0
f857bc39,"Dark Knight, The (2008)",5.0
f857bc39,21 (2008),4.0
f857bc39,Forgetting Sarah Marshall (2008),2.0
f857bc39,Baby Mama (2008),4.0
f857bc39,Iron Man (2008),3.5
f857bc39,Taken (2008),3.5
f857bc39,"Chronicles of Narnia: Prince Caspian, The (2008)",3.0
f857bc39,Sex and the City (2008),2.5
f857bc39,Kung Fu Panda (2008),4.0
f857bc39,Hancock (2008),4.0
f857bc39,Get Smart (2008),3.0
f857bc39,Futurama: The Beast with a Billion Backs (2008),3.0
f857bc39,Mamma Mia! (2008),3.5
f857bc39,Vicky Cristina Barcelona (2008),3.0
f857bc39,Burn After Reading (2008),3.0
f857bc39,John Adams (2008),4.0
f857bc39,"Duchess, The (2008)",5.0
f857bc39,Futurama: Bender's Game (2008),3.0
f857bc39,Changeling (2008),4.0
f857bc39,Slumdog Millionaire (2008),2.5
f857bc39,Australia (2008),2.0
f857bc39,Bolt (2008),2.5
f857bc39,Milk (2008),4.0
f857bc39,Twilight (2008),3.0
f857bc39,Doubt (2008),3.5
f857bc39,Gran Torino (2008),3.0
f857bc39,Frost/Nixon (2008),3.5
f857bc39,Seven Pounds (2008),4.5
f857bc39,"Wrestler, The (2008)",3.5
f857bc39,"Curious Case of Benjamin Button, The (2008)",3.5
f857bc39,Valkyrie (2008),4.0
f857bc39,Revolutionary Road (2008),3.5
f857bc39,Marley & Me (2008),4.0
f857bc39,Ponyo (Gake no ue no Ponyo) (2008),4.0
f857bc39,Bride Wars (2009),3.5
f857bc39,Coraline (2009),4.0
f857bc39,Futurama: Into the Wild Green Yonder (2009),3.0
f857bc39,Dr. Horrible's Sing-Along Blog (2008),4.0
f857bc39,Sunshine Cleaning (2008),4.0
f857bc39,Adventureland (2009),2.0
f857bc39,Confessions of a Shopaholic (2009),3.0
f857bc39,17 Again (2009),3.0
f857bc39,Inglourious Basterds (2009),3.5
f857bc39,Night at the Museum: Battle of the Smithsonian (2009),4.0
f857bc39,Up (2009),4.0
f857bc39,"Hangover, The (2009)",4.0
f857bc39,"Proposal, The (2009)",3.5
f857bc39,"Hurt Locker, The (2008)",5.0
f857bc39,Public Enemies (2009),3.5
f857bc39,(500) Days of Summer (2009),3.5
f857bc39,Harry Potter and the Half-Blood Prince (2009),5.0
f857bc39,Orphan (2009),2.5
f857bc39,"Ugly Truth, The (2009)",4.0
f857bc39,District 9 (2009),2.5
f857bc39,Julie & Julia (2009),4.5
f857bc39,G.I. Joe: The Rise of Cobra (2009),3.0
f857bc39,"Time Traveler's Wife, The (2009)",3.5
f857bc39,Cloudy with a Chance of Meatballs (2009),3.0
f857bc39,"Serious Man, A (2009)",2.5
f857bc39,"Invention of Lying, The (2009)",1.5
f857bc39,Zombieland (2009),5.0
f857bc39,"Princess and the Pirate, The (1944)",4.0
f857bc39,Up in the Air (2009),3.5
f857bc39,2012 (2009),3.0
f857bc39,"Blind Side, The  (2009)",4.0
f857bc39,"Lovely Bones, The (2009)",3.0
f857bc39,Invictus (2009),4.0
f857bc39,"Princess and the Frog, The (2009)",4.5
f857bc39,Avatar (2009),2.5
f857bc39,It's Complicated (2009),4.0
f857bc39,Sherlock Holmes (2009),4.5
f857bc39,Crazy Heart (2009),4.0
f857bc39,Daybreakers (2010),2.5
f857bc39,Valentine's Day (2010),3.0
f857bc39,Shutter Island (2010),5.0
f857bc39,Alice in Wonderland (2010),3.0
f857bc39,Green Zone (2010),3.5
f857bc39,How to Train Your Dragon (2010),5.0
f857bc39,Kick-Ass (2010),3.0
f857bc39,Date Night (2010),2.5
f857bc39,Iron Man 2 (2010),3.5
f857bc39,12 Angry Men (1997),5.0
f857bc39,Toy Story 3 (2010),5.0
f857bc39,Winter's Bone (2010),3.0
f857bc39,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),2.5
f857bc39,"Twilight Saga: Eclipse, The (2010)",3.0
f857bc39,Despicable Me (2010),4.0
f857bc39,Inception (2010),5.0
f857bc39,"Sorcerer's Apprentice, The (2010)",4.0
f857bc39,Knight and Day (2010),3.5
f857bc39,"Expendables, The (2010)",2.0
f857bc39,Scott Pilgrim vs. the World (2010),5.0
f857bc39,"American, The (2010)",0.5
f857bc39,"Social Network, The (2010)",4.0
f857bc39,"Town, The (2010)",3.5
f857bc39,Easy A (2010),5.0
f857bc39,Due Date (2010),1.5
f857bc39,Megamind (2010),4.5
f857bc39,Black Swan (2010),3.5
f857bc39,Harry Potter and the Deathly Hallows: Part 1 (2010),5.0
f857bc39,"King's Speech, The (2010)",5.0
f857bc39,Tangled (2010),5.0
f857bc39,"Fighter, The (2010)",4.0
f857bc39,Love and Other Drugs (2010),3.0
f857bc39,"Tourist, The (2010)",2.5
f857bc39,True Grit (2010),4.0
f857bc39,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",2.5
f857bc39,Limitless (2011),3.5
f857bc39,No Strings Attached (2011),3.5
f857bc39,"Lincoln Lawyer, The (2011)",3.5
f857bc39,Rango (2011),2.5
f857bc39,"Adjustment Bureau, The (2011)",3.0
f857bc39,Thor (2011),4.0
f857bc39,Mildred Pierce (2011),4.5
f857bc39,Bridesmaids (2011),4.0
f857bc39,Pirates of the Caribbean: On Stranger Tides (2011),3.5
f857bc39,Midnight in Paris (2011),4.0
f857bc39,"Hangover Part II, The (2011)",2.5
f857bc39,X-Men: First Class (2011),4.0
f857bc39,Green Lantern (2011),2.5
f857bc39,Horrible Bosses (2011),3.0
f857bc39,Harry Potter and the Deathly Hallows: Part 2 (2011),5.0
f857bc39,Drive (2011),2.0
f857bc39,Captain America: The First Avenger (2011),4.0
f857bc39,"Crazy, Stupid, Love. (2011)",4.0
f857bc39,Friends with Benefits (2011),4.0
f857bc39,"Help, The (2011)",4.0
f857bc39,Contagion (2011),4.0
f857bc39,Moneyball (2011),4.0
f857bc39,"Avengers, The (2012)",4.0
f857bc39,Tinker Tailor Soldier Spy (2011),1.5
f857bc39,"Ides of March, The (2011)",2.5
f857bc39,The Artist (2011),5.0
f857bc39,Gigi (1949),3.0
f857bc39,Puss in Boots (2011),3.0
f857bc39,Hugo (2011),4.0
f857bc39,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",2.0
f857bc39,The Hunger Games (2012),4.5
f857bc39,"Dark Knight Rises, The (2012)",4.0
f857bc39,"Bourne Legacy, The (2012)",3.0
f857bc39,Sherlock Holmes: A Game of Shadows (2011),4.0
f857bc39,Mission: Impossible - Ghost Protocol (2011),3.5
f857bc39,"Very Potter Musical, A (2009)",4.0
f857bc39,"Very Potter Sequel, A (2010)",5.0
f857bc39,Dark Shadows (2012),3.0
f857bc39,Men in Black III (M.III.B.) (M.I.B.³) (2012),2.0
f857bc39,Brave (2012),4.0
f857bc39,"Amazing Spider-Man, The (2012)",4.0
f857bc39,Beasts of the Southern Wild (2012),2.5
f857bc39,Geri's Game (1997),3.5
f857bc39,Pitch Perfect (2012),5.0
f857bc39,Looper (2012),3.0
f857bc39,Argo (2012),5.0
f857bc39,Seven Psychopaths (2012),4.0
f857bc39,Wreck-It Ralph (2012),4.0
f857bc39,Silver Linings Playbook (2012),4.5
f857bc39,Life of Pi (2012),4.5
f857bc39,Lincoln (2012),4.5
f857bc39,Zero Dark Thirty (2012),3.5
f857bc39,Warm Bodies (2013),4.0
f857bc39,Jack Reacher (2012),3.5
f857bc39,Django Unchained (2012),3.5
f857bc39,Side Effects (2013),3.5
f857bc39,Oblivion (2013),2.0
f857bc39,"Great Gatsby, The (2013)",3.0
f857bc39,Monsters University (2013),5.0
f857bc39,Gravity (2013),3.0
f857bc39,Captain Phillips (2013),5.0
f857bc39,12 Years a Slave (2013),4.0
f857bc39,Ender's Game (2013),3.0
f857bc39,Thor: The Dark World (2013),3.5
f857bc39,Dallas Buyers Club (2013),5.0
f857bc39,The Hunger Games: Catching Fire (2013),4.0
f857bc39,Frozen (2013),5.0
f857bc39,American Hustle (2013),2.0
f857bc39,Saving Mr. Banks (2013),4.0
f857bc39,Divergent (2014),4.0
f857bc39,"Grand Budapest Hotel, The (2014)",3.0
f857bc39,The Amazing Spider-Man 2 (2014),4.0
f857bc39,Lucy (2014),2.0
f857bc39,X-Men: Days of Future Past (2014),3.5
f857bc39,Edge of Tomorrow (2014),4.0
f857bc39,The Fault in Our Stars (2014),5.0
f857bc39,How to Train Your Dragon 2 (2014),4.5
f857bc39,Boyhood (2014),2.5
f857bc39,Gone Girl (2014),4.0
f857bc39,Guardians of the Galaxy (2014),5.0
f857bc39,American Sniper (2014),4.5
f857bc39,Big Hero 6 (2014),5.0
f857bc39,The Imitation Game (2014),4.0
f857bc39,The Hunger Games: Mockingjay - Part 1 (2014),5.0
f857bc39,The Theory of Everything (2014),3.0
f857bc39,Still Alice (2014),3.5
f857bc39,The Blue Lagoon (1949),3.0
1fb2bc90,Toy Story (1995),4.0
1fb2bc90,GoldenEye (1995),4.0
1fb2bc90,Leaving Las Vegas (1995),4.5
1fb2bc90,Seven (a.k.a. Se7en) (1995),4.5
1fb2bc90,"Usual Suspects, The (1995)",4.5
1fb2bc90,Braveheart (1995),4.0
1fb2bc90,Crimson Tide (1995),4.5
1fb2bc90,Waterworld (1995),4.0
1fb2bc90,Once Were Warriors (1994),3.5
1fb2bc90,Pulp Fiction (1994),4.5
1fb2bc90,"Shawshank Redemption, The (1994)",5.0
1fb2bc90,Clear and Present Danger (1994),4.0
1fb2bc90,Forrest Gump (1994),4.5
1fb2bc90,Four Weddings and a Funeral (1994),5.0
1fb2bc90,Speed (1994),3.5
1fb2bc90,True Lies (1994),4.0
1fb2bc90,Farewell My Concubine (Ba wang bie ji) (1993),3.5
1fb2bc90,"Firm, The (1993)",4.5
1fb2bc90,"Fugitive, The (1993)",5.0
1fb2bc90,Jurassic Park (1993),3.0
1fb2bc90,Schindler's List (1993),4.5
1fb2bc90,Terminator 2: Judgment Day (1991),4.0
1fb2bc90,Dances with Wolves (1990),4.5
1fb2bc90,"Silence of the Lambs, The (1991)",4.5
1fb2bc90,Beauty and the Beast (1991),2.0
1fb2bc90,Fargo (1996),4.5
1fb2bc90,Twister (1996),3.0
1fb2bc90,Independence Day (a.k.a. ID4) (1996),3.0
1fb2bc90,Matilda (1996),3.5
1fb2bc90,One Flew Over the Cuckoo's Nest (1975),5.0
1fb2bc90,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
1fb2bc90,Goodfellas (1990),4.0
1fb2bc90,"Terminator, The (1984)",4.5
1fb2bc90,Groundhog Day (1993),4.5
1fb2bc90,Back to the Future (1985),4.5
1fb2bc90,Sliding Doors (1998),3.5
1fb2bc90,Primary Colors (1998),4.5
1fb2bc90,Bulworth (1998),4.5
1fb2bc90,Saving Private Ryan (1998),5.0
1fb2bc90,101 Dalmatians (One Hundred and One Dalmatians) (1961),1.5
1fb2bc90,Rounders (1998),4.5
1fb2bc90,American History X (1998),5.0
1fb2bc90,"Matrix, The (1999)",4.5
1fb2bc90,Following (1998),4.0
1fb2bc90,"Pelican Brief, The (1993)",4.0
1fb2bc90,Stigmata (1999),3.5
1fb2bc90,American Beauty (1999),5.0
1fb2bc90,Fight Club (1999),4.5
1fb2bc90,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",4.0
1fb2bc90,"Planes, Trains & Automobiles (1987)",4.0
1fb2bc90,Memento (2000),4.5
1fb2bc90,Amores Perros (Love's a Bitch) (2000),4.0
1fb2bc90,American Pie 2 (2001),2.5
1fb2bc90,Jay and Silent Bob Strike Back (2001),4.0
1fb2bc90,No Man's Land (2001),5.0
1fb2bc90,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
1fb2bc90,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
1fb2bc90,And Your Mother Too (Y tu mamá también) (2001),5.0
1fb2bc90,Knockaround Guys (2002),1.5
1fb2bc90,"Lord of the Rings: The Two Towers, The (2002)",4.0
1fb2bc90,"Pianist, The (2002)",4.5
1fb2bc90,City of God (Cidade de Deus) (2002),5.0
1fb2bc90,Capturing the Friedmans (2003),4.0
1fb2bc90,28 Days Later (2002),4.5
1fb2bc90,Pirates of the Caribbean: The Curse of the Black Pearl (2003),2.5
1fb2bc90,School of Rock (2003),2.0
1fb2bc90,"Lord of the Rings: The Return of the King, The (2003)",4.5
1fb2bc90,Eternal Sunshine of the Spotless Mind (2004),4.5
1fb2bc90,Super Size Me (2004),3.5
1fb2bc90,Shaun of the Dead (2004),4.0
1fb2bc90,"Incredibles, The (2004)",4.0
1fb2bc90,Hotel Rwanda (2004),4.5
1fb2bc90,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",4.5
1fb2bc90,Kiss Kiss Bang Bang (2005),5.0
1fb2bc90,Brokeback Mountain (2005),3.0
1fb2bc90,V for Vendetta (2006),4.5
1fb2bc90,Thank You for Smoking (2006),5.0
a63166e6,Toy Story (1995),4.0
a63166e6,Grumpier Old Men (1995),4.0
a63166e6,Sabrina (1995),3.0
a63166e6,Sudden Death (1995),3.0
a63166e6,Four Rooms (1995),4.0
a63166e6,Ace Ventura: When Nature Calls (1995),3.0
a63166e6,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0
a63166e6,Babe (1995),5.0
a63166e6,Seven (a.k.a. Se7en) (1995),4.0
a63166e6,Mighty Aphrodite (1995),4.0
a63166e6,Bio-Dome (1996),3.0
a63166e6,Broken Arrow (1996),3.0
a63166e6,Happy Gilmore (1996),4.0
a63166e6,Braveheart (1995),5.0
a63166e6,Rumble in the Bronx (Hont faan kui) (1995),4.0
a63166e6,Before and After (1996),3.0
a63166e6,"Birdcage, The (1996)",4.0
a63166e6,Apollo 13 (1995),4.0
a63166e6,Batman Forever (1995),3.0
a63166e6,Crimson Tide (1995),5.0
a63166e6,Die Hard: With a Vengeance (1995),4.0
a63166e6,"Net, The (1995)",4.0
a63166e6,Waterworld (1995),3.0
a63166e6,Disclosure (1994),5.0
a63166e6,Dumb & Dumber (Dumb and Dumber) (1994),3.0
a63166e6,Interview with the Vampire: The Vampire Chronicles (1994),4.0
a63166e6,Natural Born Killers (1994),4.0
a63166e6,Outbreak (1995),4.0
a63166e6,Pulp Fiction (1994),4.0
a63166e6,Quiz Show (1994),3.0
a63166e6,Stargate (1994),3.0
a63166e6,"Santa Clause, The (1994)",5.0
a63166e6,"Shawshank Redemption, The (1994)",5.0
a63166e6,Star Trek: Generations (1994),3.0
a63166e6,While You Were Sleeping (1995),3.0
a63166e6,Ace Ventura: Pet Detective (1994),3.0
a63166e6,Clear and Present Danger (1994),4.0
a63166e6,Forrest Gump (1994),5.0
a63166e6,"Lion King, The (1994)",4.0
a63166e6,"Mask, The (1994)",3.0
a63166e6,"River Wild, The (1994)",3.0
a63166e6,Speed (1994),5.0
a63166e6,True Lies (1994),4.0
a63166e6,Addams Family Values (1993),3.0
a63166e6,Beverly Hills Cop III (1994),3.0
a63166e6,Cliffhanger (1993),4.0
a63166e6,"Firm, The (1993)",4.0
a63166e6,"Fugitive, The (1993)",4.0
a63166e6,Jurassic Park (1993),4.0
a63166e6,Executive Decision (1996),4.0
a63166e6,Mrs. Doubtfire (1993),4.0
a63166e6,Terminator 2: Judgment Day (1991),5.0
a63166e6,Dances with Wolves (1990),4.0
a63166e6,Batman (1989),3.0
a63166e6,"Silence of the Lambs, The (1991)",4.0
a63166e6,Fargo (1996),4.0
a63166e6,Sgt. Bilko (1996),3.0
a63166e6,Mission: Impossible (1996),3.0
a63166e6,Mystery Science Theater 3000: The Movie (1996),4.0
a63166e6,"Truth About Cats & Dogs, The (1996)",4.0
a63166e6,"Great White Hype, The (1996)",3.0
a63166e6,Cemetery Man (Dellamorte Dellamore) (1994),3.0
a63166e6,Twister (1996),5.0
a63166e6,Spy Hard (1996),3.0
a63166e6,Striptease (1996),3.0
a63166e6,Independence Day (a.k.a. ID4) (1996),5.0
a63166e6,"Cable Guy, The (1996)",3.0
a63166e6,Eraser (1996),4.0
a63166e6,Sleepers (1996),4.0
8c423841,Star Wars: Episode IV - A New Hope (1977),4.5
8c423841,"Specialist, The (1994)",3.0
8c423841,Kingpin (1996),2.0
8c423841,Monty Python and the Holy Grail (1975),4.0
8c423841,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
8c423841,"Princess Bride, The (1987)",4.0
8c423841,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
8c423841,Goodfellas (1990),4.5
8c423841,Glory (1989),3.5
8c423841,Evil Dead II (Dead by Dawn) (1987),4.0
8c423841,"American Werewolf in London, An (1981)",2.5
8c423841,Dark City (1998),3.5
8c423841,Dune (1984),3.5
8c423841,"Dark Crystal, The (1982)",1.5
8c423841,"Matrix, The (1999)",3.5
8c423841,Superman II (1980),3.5
8c423841,Ghostbusters II (1989),4.0
8c423841,Mystery Men (1999),3.0
8c423841,"Iron Giant, The (1999)",4.0
8c423841,Fight Club (1999),4.5
8c423841,Fast Times at Ridgemont High (1982),3.0
8c423841,Caddyshack (1980),4.0
8c423841,"Perfect Storm, The (2000)",3.0
8c423841,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.5
19006d4b,Father of the Bride Part II (1995),3.0
19006d4b,Heat (1995),3.0
19006d4b,Sabrina (1995),3.0
19006d4b,GoldenEye (1995),2.0
19006d4b,"American President, The (1995)",5.0
19006d4b,Casino (1995),3.0
19006d4b,Get Shorty (1995),2.0
19006d4b,Copycat (1995),3.0
19006d4b,Powder (1995),3.0
19006d4b,Leaving Las Vegas (1995),1.0
19006d4b,Dangerous Minds (1995),3.0
19006d4b,Babe (1995),5.0
19006d4b,Clueless (1995),3.0
19006d4b,To Die For (1995),3.0
